Source,Target
Phoebe,Monica
Phoebe,Rachel
Monica,Rachel
Gunther,Rachel
Joey,Monica
Joey,Rachel
Joey,Chandler
Chandler,Ross
Monica,Pete
Monica,Rachel
Ross,Rachel
Ross,Monica
Chandler,Phoebe
Chandler,Joey
Phoebe,Chandler
Phoebe,Joey
Monica,Pete
Phoebe,Pete
Monica,Phoebe
Chandler,chick
Chandler,Joey
Joey,chick
Ross,Joey
Ross,Chandler
Rachel,Ross
Chandler,Rachel
Chandler,Ross
Rachel,Ross
Monica,Phoebe
Rachel,Ross
Monica,Phoebe
Chandler,chick
Joey,Chandler
duck,Chandler
duck,Joey
Pete,Monica
Rachel,Ross
Chandler,duck
Chandler,Ross
Chandler,Rachel
Rachel,Ross
Chandler,Ross
Chandler,Joey
Chandler,duck
Chandler,chick
Joey,chick
