Source,Target
Chandler,Rachel
Chandler,Monica
Chandler,Phoebe
Chandler,Joey
Ross,Rachel
Ross,Monica
Ross,Phoebe
Ross,Joey
Ross,Chandler
Phoebe,Rachel
Phoebe,Monica
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Chandler,Rachel
Chandler,Monica
Chandler,Phoebe
Chandler,Joey
Chandler,Ross
Ross,Monica
Ross,Chandler
Ross,Rachel
Joey,Monica
Joey,Chandler
Joey,Rachel
Joey,Ross
Ross,Rachel
Ross,Monica
Ross,Phoebe
Ross,Joey
Ross,Chandler
Ross,Janine
Janine,Monica
Monica,Janine
Monica,Ross
Monica,Chandler
Janine,Joey
Janine,Monica
Janine,Ross
Chandler,Rachel
Joey,Chandler
Monica,Joey
Rachel,Joey
Joey,Rachel
Joey,Monica
Joey,Phoebe
Joey,Chandler
Joey,Ross
Rachel,Monica
Rachel,Phoebe
Rachel,Joey
Rachel,Chandler
Rachel,Ross
Ross,Rachel
Monica,Ross
Chandler,Rachel
Joey,Janine
Joey,Monica
Joey,Ross
Ross,Monica
Monica,Ross
Joey,tallGuy
Monica,Ross
Chandler,Phoebe
Chandler,Rachel
Phoebe,Rachel
Joey,Janine
Chandler,Phoebe
Chandler,Rachel
Phoebe,Rachel
Joey,Monica
Joey,Ross
Joey,dancingGirl
Joey,tallGuy
Monica,Ross
stageManager,Joey
stageManager,Monica
stageManager,Ross
Janine,Joey
Phoebe,Chandler
Phoebe,Rachel
Phoebe,duck
Phoebe,chick
Chandler,duck
Chandler,chick
Rachel,Chandler
Rachel,Phoebe
Chandler,Rachel
Chandler,Phoebe
Monica,Chandler
Monica,Rachel
Monica,Phoebe
Phoebe,Chandler
Janine,Joey
Monica,Chandler
Monica,Rachel
Monica,Ross
Monica,Phoebe
Rachel,Monica
Rachel,Ross
Chandler,Monica
