Source,Target
Ross,Rachel
Ross,Joey
Rachel,Joey
Monica,Chandler
Jack,Rachel
Jack,Ross
Monica,Jack
Chandler,Jack
Joey,Ross
Joey,Rachel
Phoebe,Monica
Jack,Emma
Monica,Emma
Monica,Phoebe
Jack,Ross
Jack,Monica
Phoebe,Ross
Joey,Chandler
Chandler,Monica
Ross,Jack
Rachel,Phoebe
Phoebe,Joey
Ross,Phoebe
Ross,Joey
Phoebe,Joey
Jack,Ross
Jack,Joey
Ross,Joey
Jack,Chandler
Joey,Rachel
nurseKitty,Rachel
nurseKitty,Emma
Rachel,Emma
Phoebe,Ross
Ross,Rachel
Ross,Phoebe
Monica,Chandler
Jack,Monica
Jack,Chandler
Monica,Chandler
Rachel,Monica
Chandler,Joey
Ross,Rachel
Ross,Rachel
Ross,Joey
Rachel,Joey
nurseKitty,Rachel
nurseKitty,Emma
Rachel,Emma
nurseKitty,Ross
Joey,Rachel
Joey,Ross
Ross,Rachel
Jack,Monica
Chandler,Jack
