Source,Target
Chandler,Bonnie
Ross,Bonnie
Rachel,Joey
Monica,Joey
Phoebe,Rachel
Phoebe,Monica
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Phoebe,Bonnie
Bonnie,Rachel
Bonnie,Monica
Bonnie,Phoebe
Bonnie,Joey
Bonnie,Chandler
Bonnie,Ross
Joey,Rachel
Joey,Monica
Joey,Phoebe
Joey,Chandler
Joey,Ross
Monica,Chandler
Monica,Joey
Phoebe,Ross
Phoebe,Joey
Phoebe,Chandler
Phoebe,Monica
Rachel,Monica
Rachel,Phoebe
Rachel,Joey
Rachel,Chandler
Rachel,Ross
Chandler,Rachel
Monica,Rachel
Ross,Monica
Ross,Rachel
Chandler,Rachel
Phoebe,Rachel
Rachel,Monica
Rachel,Phoebe
Rachel,Joey
Rachel,Chandler
Rachel,Ross
Monica,Phoebe
Ross,Phoebe
Phoebe,PhoebeAbbott
Joey,Rachel
Joey,Monica
Joey,Chandler
Joey,Ross
Rachel,Monica
Rachel,Ross
Phoebe,Rachel
Phoebe,Monica
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Joey,Rachel
Joey,Monica
Joey,Phoebe
Joey,Chandler
Joey,Ross
Monica,Phoebe
Phoebe,Rachel
Phoebe,Monica
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Monica,Rachel
Monica,Phoebe
Monica,Joey
Monica,Chandler
Monica,Ross
Chandler,Rachel
Chandler,Monica
Chandler,Phoebe
Chandler,Joey
Chandler,Ross
Ross,Rachel
Ross,Monica
Ross,Phoebe
Ross,Joey
Ross,Chandler
Phoebe,Rachel
Phoebe,Monica
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Ross,Rachel
Ross,Bonnie
Joey,Bonnie
Chandler,Monica
Rachel,Phoebe
Rachel,Chandler
Rachel,Monica
Rachel,Chandler
Ross,Bonnie
Ross,Rachel
Ross,Monica
Ross,Phoebe
Ross,Joey
Ross,Chandler
Bonnie,Rachel
Bonnie,Monica
Bonnie,Phoebe
Bonnie,Joey
Bonnie,Chandler
Bonnie,Ross
Ross,Joey
Rachel,Bonnie
Phoebe,Rachel
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Phoebe,Monica
Bonnie,Ross
Ross,Rachel
Bonnie,Ross
Bonnie,Rachel
Ross,Rachel
Chandler,Joey
Rachel,Ross
Joey,Ross
Phoebe,PhoebeAbbott
Ross,Joey
Ross,Chandler
Bonnie,Ross
Bonnie,Chandler
Ross,Joey
Ross,Chandler
Monica,Chandler
