Source,Target
Ross,Cheryl
Phoebe,Chandler
Ross,Chandler
Ross,Phoebe
Ross,Joey
Ross,Monica
Ross,Rachel
Rachel,Chandler
Rachel,Chandler
Phoebe,Chandler
Rachel,Ross
Ross,Chandler
Monica,Rachel
Monica,Ross
Monica,Phoebe
Joey,Kathy
Chandler,Kathy
Chandler,Joey
Joey,Rachel
Joey,Monica
Joey,Phoebe
Joey,Chandler
Joey,Ross
Rachel,Phoebe
Monica,Rachel
Monica,Phoebe
Ross,Cheryl
Monica,MrsBurkart
Chandler,Rachel
Joey,Chandler
Joey,Rachel
Phoebe,Monica
Joey,Ross
Chandler,Rachel
Chandler,Joey
Chandler,Rachel
Phoebe,MrsBurkart
Ross,Cheryl
Rachel,Gunther
Rachel,Phoebe
Rachel,Monica
Phoebe,Monica
Chandler,Joey
Chandler,Kathy
Joey,Kathy
Monica,Cheryl
