Source,Target
Joey,Monica
Joey,Rachel
Joey,Phoebe
Monica,Chandler
Rachel,Monica
Rachel,Joey
Rachel,Phoebe
Rachel,Ross
Rachel,Chandler
Ross,Rachel
Ross,Monica
Ross,Phoebe
Ross,Joey
Ross,Chandler
Chandler,Phoebe
Monica,Chandler
Monica,Rachel
Monica,Joey
Ross,Monica
Joey,Ross
Joey,Rachel
Chandler,otherIntern
Monica,Ross
Monica,Joey
Monica,Rachel
Joey,Ross
Joey,Chandler
Chandler,Rachel
Chandler,Monica
Phoebe,Rachel
Phoebe,Monica
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Monica,Rachel
Monica,Phoebe
Monica,Joey
Monica,Chandler
Monica,Ross
Ross,Rachel
Ross,Monica
Ross,Phoebe
Ross,Joey
Ross,Chandler
Phoebe,Monica
Phoebe,Joey
Monica,Joey
Monica,Phoebe
Monica,Rachel
Ross,Joey
Ross,Rachel
Ross,Chandler
Ross,Monica
Phoebe,Ross
Ross,Chandler
Ross,Joey
Joey,Rachel
Joey,Chandler
Ross,Rachel
Ross,Chandler
Ross,Phoebe
Rachel,Phoebe
Chandler,otherIntern
Rachel,Monica
Rachel,Phoebe
Rachel,Joey
Rachel,Chandler
Rachel,Ross
Monica,Phoebe
Monica,Joey
Monica,Chandler
Monica,Ross
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Joey,Chandler
Joey,Ross
Chandler,Ross
Rachel,Monica
Rachel,Phoebe
Rachel,Joey
Rachel,Chandler
Rachel,Ross
Monica,Phoebe
Monica,Joey
Monica,Chandler
Monica,Ross
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Joey,Chandler
Joey,Ross
Chandler,Ross
Phoebe,Rachel
Phoebe,Monica
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Chandler,otherIntern
Chandler,Monica
Chandler,Rachel
Phoebe,Rachel
Phoebe,Monica
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Ross,Emma
Ross,Rachel
Rachel,SandraGreen
Rachel,Emma
Rachel,Ross
Rachel,Monica
Rachel,Phoebe
Rachel,Joey
Rachel,Chandler
Rachel,Ross
Rachel,Monica
Rachel,Phoebe
Rachel,Joey
Rachel,Chandler
Rachel,Ross
Monica,Phoebe
Monica,Joey
Monica,Chandler
Monica,Ross
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Joey,Chandler
Joey,Ross
Chandler,Ross
Chandler,bossSteve
Chandler,Monica
Chandler,Joey
Chandler,Rachel
Chandler,Monica
Chandler,Phoebe
Chandler,Joey
Chandler,Ross
Rachel,Monica
Rachel,Phoebe
Rachel,Joey
Rachel,Chandler
Rachel,Ross
Rachel,Ross
Phoebe,Rachel
Phoebe,Monica
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Joey,Rachel
Joey,Monica
Joey,Phoebe
Joey,Chandler
Joey,Ross
Gunther,Rachel
Gunther,Monica
Gunther,Phoebe
Gunther,Joey
Gunther,Chandler
Gunther,Ross
Phoebe,Rachel
Phoebe,Monica
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
