Source,Target
Chandler,Chandler'sAssistant
Chandler,Joey
Chandler,Monica
Ross,Rachel
Rachel,Phoebe
Rachel,Mike
Ross,Rachel
Ross,Mike
Monica,Chandler
Joey,Monica
Chandler,Monica
Chandler,Joey
Chandler,Monica
Ross,Mike
Phoebe,Rachel
Chandler,Monica
Ross,Mike
Rachel,Phoebe
Rachel,Bill
Phoebe,Bill
Rachel,Kevin
Phoebe,Kevin
Rachel,Phoebe
Ross,Mike
Phoebe,Mike
Rachel,Mike
Phoebe,Mike
Ross,Mike
Chandler,Joey
Chandler,Monica
Chandler,Joey
Monica,Joey
Monica,Joey
Monica,Chandler
Joey,Chandler
Ross,Mike
Chandler,Joey
Joey,Monica
Joey,Chandler
Chandler,Monica
Chandler,Joey
Ross,Rachel
Ross,Phoebe
Ross,Mike
Rachel,Phoebe
Rachel,Mike
Phoebe,Mike
Ross,Bill
Ross,Rachel
Phoebe,Mike
Ross,Mike
