Source,Target
Phoebe,Alice
Phoebe,FrankJr
Alice,FrankJr
Ross,Joey
Joey,Chandler
Joey,Rachel
Joey,Monica
Ross,Chandler
Rachel,Chandler
Monica,Chandler
Rachel,Joey
Phoebe,Rachel
Phoebe,Monica
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Chandler,Kathy
Chandler,Rachel
Chandler,Monica
Chandler,Ross
Rachel,Ross
Joey,smartKid
Joey,Ross
Phoebe,PhoebeAbbott
Joey,Rhonda
Rhonda,PeterScientist
Joey,Ross
Rhonda,museumWoman
Joey,Ross
Monica,Ross
Monica,Rachel
Rachel,Ross
Phoebe,Rachel
Phoebe,Monica
Rachel,Monica
Chandler,Monica
Chandler,Phoebe
Chandler,Rachel
Chandler,Monica
Chandler,Rachel
Rachel,Monica
olderScientist,Ross
Joey,Ross
Ross,PeterScientist
Ross,TedGuide
Rhonda,Ross
Rhonda,Joey
Ross,ScottScientist
Phoebe,Monica
Phoebe,Rachel
Monica,Rachel
FrankJr,Alice
FrankJr,Phoebe
Phoebe,Alice
Phoebe,Monica
PhoebeAbbott,Phoebe
Rachel,Monica
Monica,Kathy
