Source,Target
Rachel,Terry
Rachel,customer_1_9
Ross,Monica
Joey,Chandler
Joey,Rachel
Joey,Phoebe
Joey,Monica
Ross,Monica
Monica,Joey
Monica,Chandler
Monica,Phoebe
Monica,Rachel
Chandler,Rachel
Phoebe,Ross
Susan,Ross
Monica,Ross
Phoebe,Ross
Chandler,Ross
Rachel,Monica
Chandler,Rachel
Joey,obsessionGirl
Rachel,Monica
Rachel,Phoebe
Rachel,Joey
Rachel,Chandler
Rachel,Ross
Monica,Phoebe
Monica,Joey
Monica,Chandler
Monica,Ross
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Joey,Chandler
Joey,Ross
Chandler,Ross
Joey,Monica
Joey,Chandler
Monica,Ross
Rachel,Chandler
Joey,Chandler
Phoebe,Chandler
Joey,Monica
Ross,Monica
Chandler,Joey
Chandler,Rachel
Monica,Rachel
Ross,Carol
Rachel,Phoebe
Rachel,Monica
Chandler,Monica
Chandler,Rachel
Joey,Monica
Ross,Carol
Susan,Carol
Susan,Ross
Joey,Monica
Rachel,Chandler
Rachel,Monica
Phoebe,Rachel
Monica,Rachel
Chandler,Joey
Monica,Rachel
Monica,Phoebe
Monica,Joey
Monica,Chandler
Ross,Monica
Rachel,Monica
Rachel,Phoebe
Rachel,Joey
Rachel,Chandler
Rachel,Ross
Joey,Ross
Monica,Joey
Monica,Rachel
Monica,Phoebe
Monica,Joey
Monica,Chandler
Monica,Ross
Chandler,Rachel
Chandler,Monica
Chandler,Phoebe
Chandler,Joey
Chandler,Ross
Rachel,Monica
Rachel,Phoebe
Rachel,Joey
Rachel,Chandler
Rachel,Ross
Monica,Phoebe
Monica,Joey
Monica,Chandler
Monica,Ross
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Joey,Chandler
Joey,Ross
Chandler,Ross
Phoebe,Monica
Joey,Monica
Chandler,Rachel
Chandler,Monica
Chandler,Phoebe
Chandler,Joey
Chandler,Ross
Rachel,Monica
Rachel,Phoebe
Rachel,Joey
Rachel,Chandler
Rachel,Ross
Monica,Phoebe
Monica,Joey
Monica,Chandler
Monica,Ross
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Joey,Chandler
Joey,Ross
Chandler,Ross
