Source,Target
Chandler,Rachel
Phoebe,Roger
Phoebe,Rachel
Phoebe,Monica
Rachel,Chandler
Chandler,Ross
Chandler,Roger
Phoebe,Rachel
Chandler,Rachel
Chandler,Roger
Phoebe,Roger
Chandler,Roger
Joey,MrTribbiani
Roger,MrTribbiani
Phoebe,MrTribbiani
Ross,MrTribbiani
Chandler,MrTribbiani
Ronni,MrTribbiani
Joey,Ronni
Joey,MrTribbiani
Joey,Rachel
Joey,Monica
Joey,Phoebe
Joey,Chandler
Joey,Ross
Rachel,Chandler
Ross,Chandler
Rachel,Chandler
Monica,Phoebe
Monica,Roger
Chandler,Rachel
Chandler,Monica
Chandler,Phoebe
Chandler,Joey
Chandler,Ross
Roger,Ross
Chandler,Ross
Monica,Roger
Monica,Ross
Roger,Phoebe
Roger,Rachel
Phoebe,Rachel
Roger,Rachel
Roger,Monica
Roger,Joey
Roger,Chandler
Roger,Ross
Monica,Ross
Joey,Chandler
Joey,Ronni
Chandler,Ronni
Chandler,Joey
Joey,MrTribbiani
Ronni,MrTribbiani
Chandler,Joey
Chandler,Ronni
Chandler,MrTribbiani
Joey,Ronni
Joey,MrTribbiani
Ronni,Chandler
Joey,MrTribbiani
Joey,Chandler
Monica,Rachel
Monica,Ronni
Rachel,Ronni
Rachel,Monica
Rachel,MrTribbiani
Rachel,Joey
Rachel,Chandler
Phoebe,Rachel
Phoebe,Monica
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
GloriaTribbiani,Joey
Phoebe,Roger
Joey,Chandler
Joey,Monica
Joey,Rachel
Joey,Ross
Rachel,Chandler
Rachel,Monica
Rachel,Joey
Rachel,Ross
Chandler,Monica
Chandler,Joey
Chandler,Rachel
Chandler,Ross
Phoebe,Rachel
Phoebe,Monica
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Phoebe,Joey
Joey,Monica
Monica,MrTribbiani
