Source,Target
Phoebe,Rachel
Phoebe,Monica
Phoebe,Chandler
Phoebe,Ross
Chandler,Rachel
Chandler,Monica
Chandler,Phoebe
Chandler,Ross
Joey,Rachel
Joey,Monica
Joey,Phoebe
Joey,Chandler
Joey,Ross
Monica,Ross
Monica,Phoebe
Ross,Phoebe
Chandler,Joey
Chandler,Ross
Joey,Ross
Monica,Ross
Rachel,Monica
Rachel,Phoebe
Rachel,Joey
Rachel,Chandler
Rachel,Ross
Phoebe,Rachel
Phoebe,Monica
Rachel,Joanne
Rachel,Kiki
Rachel,Leslie_1_4
Monica,Phoebe
Chandler,Joey
Chandler,Ross
Joey,Ross
Monica,Rachel
Monica,Phoebe
Ross,Joey
Ross,Chandler
Joey,Chandler
nurseSizemore,Chandler
nurseSizemore,Ross
nurseSizemore,Joey
Rachel,Monica
Monica,Phoebe
Rachel,pizzaGuy
Monica,pizzaGuy
Phoebe,pizzaGuy
Rachel,Monica
Rachel,Phoebe
Monica,Phoebe
Joey,Ross
Chandler,Ross
Chandler,nurseSizemore
Rachel,Monica
Rachel,Phoebe
Monica,Phoebe
Ross,Chandler
Ross,Joey
Monica,Phoebe
Monica,Rachel
Phoebe,Rachel
Joey,Chandler
Joey,Ross
Chandler,Ross
Ross,nurseSizemore
Ross,brattyBoy
Ross,nurseSizemore
Ross,Monica
Chandler,neighbor
Ross,Phoebe
Ross,Joey
Chandler,visaCardGuy
Chandler,Rachel
Rachel,visaCardGuy
Chandler,Phoebe
Chandler,Monica
Chandler,Joey
Phoebe,Monica
Phoebe,Joey
Monica,Joey
