Source,Target
Joey,Phoebe
Joey,Monica
Joey,Ross
Joey,Rachel
Joey,Monica
Joey,Rachel
Joey,Ross
Chandler,Monica
Chandler,Rachel
Chandler,Ross
Chandler,Joey
Chandler,Joey
Chandler,Ross
Chandler,Monica
Rachel,MrKaplanJr.
Rachel,Monica
Rachel,Mark
Monica,Phoebe
Gunther,Monica
Gunther,Phoebe
Monica,Phoebe
Monica,Joey
Chandler,Ross
Chandler,Monica
Chandler,Joey
Ross,Rachel
Ross,Joey
Joey,MaryTherese
Joey,Cookie
Joey,Gina
Joey,Dina
Joey,MaryAngela
Joey,Tina
Joey,Veronica
Monica,Chandler
Phoebe,Cookie
Chandler,MaryAngela
Chandler,Veronica
Monica,Ross
Ross,Rachel
Chandler,Rachel
Chandler,Phoebe
Chandler,Ross
Chandler,Monica
Phoebe,Chandler
Chandler,Monica
Chandler,Phoebe
Rachel,Ross
Ross,Chandler
Chandler,Monica
Chandler,Phoebe
Ross,Rachel
Chandler,Monica
Chandler,Phoebe
Chandler,Monica
Chandler,Ross
Chandler,Joey
Rachel,Monica
Chandler,Ross
Chandler,Joey
Chandler,MaryTherese
Chandler,Cookie
Chandler,Gina
Chandler,Dina
Chandler,MaryAngela
Chandler,Tina
Chandler,Veronica
Rachel,Monica
Rachel,Ross
Rachel,Monica
Rachel,Mark
Rachel,Monica
Rachel,Ross
Monica,Ross
Chandler,NonnaTribbiani
Chandler,MaryTherese
Chandler,MaryAngela
Chandler,Joey
Joey,Cookie
Chandler,Cookie
Rachel,Ross
Rachel,Mark
Monica,Phoebe
Rachel,Phoebe
Ross,Phoebe
Joey,Phoebe
Joey,Monica
Joey,Rachel
Ross,Phoebe
Ross,Monica
Ross,Rachel
