Source,Target
Ross,Monica
Joey,Ross
Joey,Monica
Chandler,Monica
Ross,Rachel
Rachel,Chandler
Phoebe,Ross
Phoebe,Monica
Ross,Carol
Ross,Susan
Carol,Susan
Chandler,Ross
Chandler,Rachel
Chandler,Joey
Susan,Ross
Ross,Carol
DrFranzblau,Ross
DrFranzblau,Carol
DrFranzblau,Susan
Rachel,Carol
Rachel,DrFranzblau
Monica,Chandler
Joey,Lydia
Phoebe,Ross
Phoebe,Chandler
Phoebe,Monica
Monica,Chandler
Phoebe,Rachel
Monica,Rachel
Chandler,Rachel
Lydia,Lydiasmother
Lydia,Joey
Joey,Lydiasmother
Joey,Lydia
Carol,Susan
Ross,Carol
Susan,Ross
Joey,Lydia
Ross,Susan
Phoebe,Ross
Phoebe,Susan
Ross,Susan
Carol,Rachel
DrFranzblau,Rachel
DrFranzblau,Carol
Lydia,nurse
Joey,nurse
Joey,Lydia
Ross,Susan
Ross,Phoebe
Phoebe,Susan
Rachel,Carol
Rachel,DrFranzblau
DrFranzblau,Carol
Lydia,Joey
Joey,nurse
Ross,Susan
Phoebe,Susan
Phoebe,Ross
Monica,Judy
Chandler,Monica
Chandler,Joey
DrFranzblau,Rachel
Lydia,babysfather
Lydia,Joey
Ross,Susan
Phoebe,Susan
Phoebe,Ross
Carol,Rachel
Carol,Joey
Joey,Chandler
Carol,Chandler
Carol,DrFranzblau
Monica,Carol
Phoebe,Ross
Ross,Susan
Phoebe,Susan
Phoebe,worker
DrFranzblau,Rachel
nurse,Rachel
nurse,Monica
nurse,Phoebe
nurse,Joey
nurse,Chandler
nurse,Ross
Ross,DrFranzblau
Ross,Carol
Susan,Ross
Susan,Carol
Ross,Ben
Ross,Phoebe
Carol,Ross
Susan,Ross
Carol,Susan
Monica,Ross
Ben,Rachel
Ben,Monica
Ben,Phoebe
Ben,Joey
Ben,Chandler
Ben,Ross
Phoebe,Susan
Rachel,Monica
Rachel,Phoebe
Rachel,Joey
Rachel,Chandler
Rachel,Ross
Chandler,Rachel
Chandler,Monica
Chandler,Phoebe
Chandler,Joey
Chandler,Ross
Monica,Ross
Monica,Ben
Ross,Ben
Chandler,Ben
Rachel,Monica
Rachel,Ben
Monica,Ben
Phoebe,Ben
Joey,Ben
Chandler,Ben
Ross,Ben
Rachel,Monica
Rachel,Phoebe
Rachel,Joey
Rachel,Chandler
Rachel,Ross
Monica,Phoebe
Monica,Joey
Monica,Chandler
Monica,Ross
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Joey,Chandler
Joey,Ross
Chandler,Ross
