Source,Target
Monica,Rachel
Monica,Phoebe
Monica,Joey
Monica,Chandler
Monica,Ross
Monica,Susan
Monica,Carol
Phoebe,Rachel
Phoebe,Monica
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Phoebe,Susan
Phoebe,Carol
Joey,Chandler
Joey,Ross
Chandler,Ross
Chandler,Carol
Joey,Carol
Rachel,Julie
Rachel,Chandler
Rachel,Monica
Rachel,Phoebe
Rachel,Joey
Julie,Chandler
Julie,Joey
Julie,Monica
Julie,Phoebe
Julie,Rachel
Julie,Monica
Julie,Ross
Monica,Joey
Monica,Chandler
Monica,Phoebe
Monica,Ross
Monica,Phoebe
Joey,Annabel
Joey,hombreMan
Monica,Phoebe
Rachel,Phoebe
Rachel,Monica
Phoebe,Monica
Annabel,Joey
Annabel,hombreMan
Carol,Ross
Ben,Ross
Susan,Ross
Rachel,Monica
Monica,Julie
Monica,Rachel
Ben,Phoebe
Ross,Phoebe
Phoebe,Ross
Phoebe,Chandler
Phoebe,Rachel
Phoebe,Joey
Joey,Ross
Joey,Chandler
Joey,Rachel
Joey,Phoebe
Rachel,Monica
Ben,Chandler
Ben,Ross
Chandler,Ross
Monica,Joanne
Phoebe,Joey
Phoebe,Carol
Phoebe,Susan
Ross,Carol
Susan,Ross
Susan,Carol
Chandler,Carol
Ross,Phoebe
Ross,Joey
Ross,Susan
Joey,Susan
Ross,Joey
Chandler,Joey
Monica,Rachel
Phoebe,Monica
Phoebe,Rachel
Monica,Rachel
Phoebe,Monica
Phoebe,Rachel
Joey,hombreMan
customer_2_2,hombreMan
Joey,Annabel
Rachel,Julie
Chandler,Joey
Chandler,Ross
Joey,Ross
