Source,Target
Chandler,Joey
Joey,Ursula
Chandler,Ursula
Ross,Monica
Ross,Rachel
Ross,Phoebe
Chandler,Joey
Joey,Phoebe
Chandler,Phoebe
Monica,Joey
Rachel,Phoebe
Ross,Phoebe
Ross,Rachel
Ross,Monica
Ross,Carol
Ross,Susan
Carol,Susan
Chandler,Helen
Chandler,Nina
Chandler,Monica
Chandler,Ross
Monica,Marcel
Ross,Marcel
Ross,Monica
Rachel,Phoebe
Chandler,Monica
Rachel,Monica
Joey,Chandler
Joey,Phoebe
Ross,Phoebe
Rachel,Monica
Ross,Susan
Chandler,MrDouglas
Chandler,Nina
Rachel,Phoebe
Phoebe,H.HuntAsCustomer
L.KenzleAsCustomer,Phoebe
L.KenzleAsCustomer,H.HuntAsCustomer
Monica,Chandler
Rachel,Chandler
Chandler,Joey
MrHeckles,Monica
MrHeckles,Rachel
Phoebe,Joey
Rachel,Joey
Chandler,Joey
Phoebe,Joey
Chandler,Monica
Chandler,Nina
MrDouglas,Nina
Ross,Carol
Ross,Susan
Carol,Susan
Ross,Rachel
Ross,Chandler
Phoebe,Joey
Chandler,Nina
Chandler,Phoebe
Chandler,Monica
Chandler,Ross
Chandler,Rachel
Phoebe,Monica
Phoebe,Rachel
Phoebe,Chandler
Phoebe,Ursula
Monica,Rachel
Rachel,MrHeckles
