Source,Target
Rachel,Joey
Rachel,Ross
Rachel,Phoebe
Rachel,Chandler
Rachel,Monica
Joey,Ross
Phoebe,Joey
Joey,Rachel
Ross,Rachel
Ross,Phoebe
Ross,Joey
Ross,Chandler
Ross,Monica
Monica,Chandler
Monica,Ross
Joey,Rachel
Joey,Monica
Joey,Phoebe
Joey,Chandler
Joey,Ross
Chandler,Rachel
Chandler,Monica
Chandler,Phoebe
Chandler,Joey
Chandler,Ross
Phoebe,Rachel
Phoebe,Monica
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Rachel,Ross
Monica,Joey
Monica,DrRoger
Joey,DrRoger
Chandler,Monica
Chandler,Joey
Phoebe,Monica
Phoebe,Chandler
Ross,Monica
Rachel,Monica
Rachel,Chandler
Rachel,Phoebe
Rachel,Joey
Phoebe,Brindy
Joey,Chandler
Chandler,Monica
Chandler,Phoebe
Monica,Phoebe
Phoebe,Ross
Phoebe,Monica
Phoebe,Chandler
Chandler,Monica
Rachel,Joey
Chandler,Joey
Carol,Ross
Ben,Ross
Joey,Chandler
Joey,Monica
Chandler,Monica
Monica,Rachel
Monica,Phoebe
Monica,Ross
Phoebe,Ross
Joey,Drake
Drake,DrWesley
Drake,HopeBrady
Joey,Rachel
