Source,Target
Ross,Rachel
Ross,Monica
Ross,Phoebe
Ross,Joey
Ross,Chandler
Phoebe,Joey
Phoebe,Chandler
Phoebe,Monica
Joey,Chandler
Rachel,Phoebe
Joey,Phoebe
Chandler,Phoebe
Joey,Rachel
Phoebe,Ross
Chandler,Monica
Chandler,Joey
Phoebe,Rachel
Ross,Rachel
Ross,Phoebe
Monica,Chandler
Joey,potentialRoommate
Joey,Chandler
Ross,Rachel
Ross,Chandler
Ross,Monica
Chandler,Monica
Gunther,Rachel
Ross,Rachel
Monica,Chandler
Monica,Ross
Chandler,Ross
Monica,Chandler
Ross,Phoebe
Ross,Rachel
Joey,Ross
Phoebe,Ross
Joey,Rachel
Joey,Ross
Rachel,Ross
Joey,potentialRoommate
