Source,Target
Rachel,Chandler
Rachel,Monica
Rachel,Joey
Rachel,Phoebe
Chandler,Joey
Ross,Elizabeth
Elizabeth,Chandler
Elizabeth,Monica
Elizabeth,Joey
Elizabeth,Phoebe
Elizabeth,Rachel
Elizabeth,Ross
Ross,Chandler
Ross,Rachel
Ross,Joey
Ross,Phoebe
Chandler,Monica
Chandler,Monica
Chandler,Phoebe
Monica,Phoebe
Chandler,Joey
Ross,Elizabeth
Chandler,Joey
Chandler,Ross
Joey,Ross
Ross,Elizabeth
Ross,Monica
Ross,Chandler
Ross,Phoebe
Rachel,Sebastian
Rachel,Phoebe
Rachel,Chandler
Rachel,Monica
Sebastian,Phoebe
Sebastian,Chandler
Rachel,Phoebe
Rachel,Chandler
Rachel,Monica
Joey,Phoebe
Ross,Chandler
Ross,Joey
Ross,Phoebe
Joey,Monica
Joey,Chandler
Ross,Elizabeth
Rachel,Eldad
Rachel,Monica
Rachel,Chandler
Phoebe,Chandler
Phoebe,Monica
Phoebe,Rachel
Phoebe,Patrick
Patrick,Rachel
Rachel,Monica
Rachel,Chandler
Rachel,Phoebe
Rachel,Patrick
Rachel,Eldad
Ross,Elizabeth
Joey,Rachel
Joey,Chandler
Joey,Phoebe
Rachel,Chandler
Rachel,Phoebe
Ross,Elizabeth
