Source,Target
Phoebe,Joey
Phoebe,Monica
Phoebe,Chandler
Ross,Mike
Phoebe,Monica
Rachel,Monica
Chandler,Rachel
Joey,Theodore
Joey,Bitsy
Ross,Chandler
Ross,Rachel
Chandler,Rachel
Rachel,Phoebe
Phoebe,Ross
Phoebe,Chandler
Ross,Chandler
Monica,Phoebe
Ross,Chandler
Mike,Chandler
Mike,Ross
Ross,Chandler
Mike,Joey
Phoebe,Chandler
Phoebe,Ross
Phoebe,Rachel
Rachel,Chandler
Rachel,Ross
Monica,Phoebe
Monica,Mike
Phoebe,Rachel
Phoebe,Monica
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Phoebe,Theodore
Phoebe,Bitsy
Monica,Phoebe
Chandler,Monica
Rachel,Phoebe
Rachel,Joey
Phoebe,Monica
Monica,Ross
Rachel,Ross
Phoebe,Monica
Phoebe,Mike
Joey,Mike
Rachel,Chandler
Joey,Mike
Rachel,Chandler
Joey,Mike
Phoebe,Monica
Phoebe,Mike
Joey,Monica
Joey,Phoebe
Joey,Mike
Monica,Phoebe
Monica,Mike
Phoebe,Mike
Ross,Chandler
Rachel,Ross
Rachel,Chandler
Mike,Rachel
Mike,Ross
Mike,Chandler
Monica,Phoebe
Joey,Rachel
Joey,Monica
Joey,Phoebe
Joey,Chandler
Joey,Ross
Joey,Mike
Rachel,Ross
Phoebe,Ross
Monica,Joey
Rachel,Joey
Phoebe,Ross
Phoebe,Rachel
Phoebe,Monica
Mike,Ross
Mike,Rachel
Mike,Monica
Mike,Phoebe
Monica,Rachel
Monica,Phoebe
Monica,Joey
Monica,Chandler
Monica,Ross
Gunther,Monica
Theodore,Bitsy
Mike,Theodore
Mike,Bitsy
Mike,Ross
Mike,Chandler
Ross,Chandler
Monica,Mike
Monica,Joey
Ross,Joey
Monica,Chandler
Monica,Ross
Ross,Chandler
Chandler,Monica
Chandler,Phoebe
Chandler,Rachel
Monica,Phoebe
Monica,Rachel
Phoebe,Rachel
Monica,Chandler
Monica,Marjorie
Ross,Rachel
Monica,groomsMan
Chandler,Phoebe
Mike,Phoebe
Mike,Phoebe
Mike,Joey
Phoebe,Joey
Phoebe,Mike
Monica,Rachel
Phoebe,Mike
Ross,Joey
Joey,Phoebe
Joey,Mike
Phoebe,Mike
Chandler,Joey
Ross,Chappy
