Source,Target
Chandler,Joey
Ross,Chandler
Ross,Joey
Rachel,Ross
Rachel,Chandler
Rachel,Joey
Phoebe,Vince
Rachel,Vince
Chandler,Vince
Rachel,Phoebe
Phoebe,Joey
Ross,Chandler
Ross,Joey
Monica,Rachel
Monica,Phoebe
Monica,Joey
Monica,Chandler
Monica,Ross
Phoebe,Jason
Ross,doctor_3_23
Monica,Chandler
Monica,Joey
Phoebe,Rachel
Phoebe,Joey
Phoebe,Monica
Joey,Chandler
Phoebe,Chandler
Ross,DrRhodes
Monica,Joey
Monica,Chandler
Monica,Rachel
Monica,Phoebe
Monica,Ross
Monica,Pete
Rachel,Pete
Chandler,Pete
Monica,Joey
Monica,Rachel
Monica,Ross
Monica,MrsBecker
Monica,Rachel
Monica,Chandler
Monica,Ross
Ross,Rachel
Phoebe,Chandler
Phoebe,Rachel
Phoebe,Monica
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Rachel,Monica
Rachel,Joey
Rachel,Chandler
Rachel,Ross
Phoebe,Vince
Phoebe,Ross
Monica,Ross
Rachel,Monica
Monica,Phoebe
Rachel,Phoebe
Phoebe,Jason
Ross,GuruSaj
Pete,Monica
Phoebe,Vince
Phoebe,Jason
Vince,Jason
Chandler,duck
Chandler,Joey
GuruSaj,duck
GuruSaj,Chandler
GuruSaj,Joey
