Source,Target
Ross,Monica
Phoebe,Rachel
Ross,Rachel
Chandler,Rachel
Chandler,Joey
Joey,Ross
Joey,Monica
Joey,Rachel
Joey,Monica
Joey,Phoebe
Joey,Chandler
Joey,Ross
Joey,Phoebe
Monica,Phoebe
Chandler,Monica
Chandler,Phoebe
Joey,Monica
Joey,Phoebe
Monica,Joey
Phoebe,Joey
Chandler,Joey
Monica,Joey
Ross,Phoebe
Ross,Monica
Ross,Phoebe
Ross,Joey
Ross,Chandler
Chandler,Joey
Joey,Melanie
Chandler,Joey
Monica,Joey
Rachel,Melanie
Rachel,Chandler
Rachel,Joey
Melanie,Joey
Melanie,Chandler
Rachel,Chandler
Rachel,Phoebe
Rachel,Chandler
Rachel,Phoebe
Phoebe,Monica
Chandler,Monica
Chandler,Rachel
Chandler,Joey
Rachel,Monica
Rachel,Phoebe
Rachel,Joey
Rachel,Chandler
Rachel,Ross
Chandler,Rachel
Chandler,Monica
Chandler,Phoebe
Chandler,Joey
Chandler,Ross
Phoebe,Rachel
Phoebe,Monica
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Monica,Rachel
Rachel,Joey
Rachel,Chandler
Monica,Chandler
Monica,Rachel
Chandler,Rachel
Joey,Rachel
Monica,Rachel
Phoebe,Rachel
Chandler,Rachel
Rachel,flightRepres.
airlinePass.,flightRepres.
Joey,Melanie
Monica,Rachel
Rachel,Phoebe
Phoebe,Monica
Joey,Chandler
Rachel,Monica
Rachel,Carl(date)
Chandler,Joey
Carl(date),Rachel
Ross,Rachel
Carl(date),Rachel
Ross,Julie
