Source,Target
Chandler,Joey
Monica,Chandler
Monica,Joey
Phoebe,Chandler
Phoebe,Joey
Monica,Chandler
Monica,Phoebe
Chandler,Phoebe
Joey,Chandler
Rachel,Chandler
Rachel,Phoebe
Rachel,Monica
Rachel,Joey
Chandler,Monica
Chandler,Phoebe
Chandler,Joey
Rachel,Chandler
Rachel,Monica
Rachel,Phoebe
Rachel,Joey
Joey,Chandler
Joey,Phoebe
Joey,Monica
Chandler,Monica
Chandler,Phoebe
Chandler,Joey
Ross,Chandler
Ross,Phoebe
Ross,Joey
Ross,Monica
Joey,Chandler
Phoebe,Monica
Phoebe,Joey
Phoebe,Ross
Monica,Joey
Joey,Chandler
Joey,Monica
Chandler,Monica
Chandler,Phoebe
Chandler,Monica
Joey,Chandler
Joey,Monica
Joey,Phoebe
Joey,Rachel
Chandler,Monica
Phoebe,Monica
Phoebe,Rachel
Monica,Rachel
Chandler,Joey
Monica,Chandler
Joey,Rachel
Joey,Monica
Joey,Phoebe
Phoebe,Monica
Monica,Rachel
Chandler,Rachel
Phoebe,Joey
Chandler,Rachel
Chandler,Monica
Chandler,Phoebe
Phoebe,Rachel
Phoebe,Monica
Phoebe,Chandler
Phoebe,Joey
Ross,Carol
Phoebe,Rachel
Phoebe,Monica
Rachel,Monica
Joey,Chandler
Joey,Monica
Ross,Carol
Ross,Phoebe
Ross,Carol
Joey,Monica
Joey,Chandler
Joey,Rachel
Joey,Phoebe
Rachel,Ross
Ross,Rachel
Ross,Monica
Ross,Phoebe
Ross,Joey
Ross,Chandler
Joey,Chandler
Phoebe,Monica
Phoebe,Chandler
Joey,Monica
Joey,Phoebe
Joey,Chandler
Rachel,Monica
Rachel,Phoebe
Rachel,Chandler
Rachel,Joey
Ross,Rachel
Ross,Joey
Monica,Rachel
Monica,Phoebe
Monica,Joey
Monica,Chandler
Monica,Ross
Joey,Rachel
Joey,Monica
Joey,Phoebe
Joey,Chandler
Joey,Ross
Chandler,Rachel
Chandler,Monica
Chandler,Phoebe
Chandler,Joey
Chandler,Ross
Ross,Phoebe
Rachel,Monica
Rachel,Phoebe
Rachel,Joey
Rachel,Chandler
Rachel,Ross
Rachel,Ross
Rachel,Monica
Ross,Monica
Monica,Joey
Rachel,Joey
Rachel,Ross
Ross,Joey
Chandler,Rachel
Chandler,Monica
Chandler,Phoebe
Chandler,Joey
Chandler,Ross
Phoebe,Rachel
Phoebe,Monica
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Joey,Ross
Joey,Rachel
Phoebe,Rachel
Phoebe,Monica
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Ross,Rachel
Ross,Monica
Ross,Phoebe
Ross,Joey
Ross,Chandler
Ross,Rachel
Ross,Phoebe
Ross,Chandler
Ross,Carol
