Source,Target
Chandler,Monica
Chandler,Ross
Chandler,Rachel
Monica,Ross
Monica,Rachel
Rachel,Phoebe
Ross,Rachel
Ross,Phoebe
Ross,Joey
Rachel,Joey
Joey,Phoebe
Monica,Chandler
Monica,Rachel
Chandler,Rachel
Rachel,Judy
Rachel,Jack
Judy,Monica
Judy,Ross
Jack,Monica
Jack,Ross
Joey,Jack
Monica,Chandler
Joey,Phoebe
Joey,Rachel
Rachel,Phoebe
Joey,Phoebe
Rachel,Joey
Joey,Rachel
Joey,Monica
Joey,Phoebe
Joey,Chandler
Joey,Ross
Joey,Jack
Joey,Judy
Rachel,Phoebe
Phoebe,Rachel
Phoebe,Monica
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Phoebe,Jack
Phoebe,Judy
Ross,Jack
Ross,Judy
Ross,Rachel
Rachel,Monica
Rachel,Phoebe
Rachel,Joey
Rachel,Chandler
Rachel,Ross
Rachel,Jack
Rachel,Judy
Chandler,Ross
Monica,Ross
Ross,Rachel
Ross,Monica
Ross,Chandler
Ross,Joey
Chandler,Phoebe
Chandler,Joey
Jack,Monica
Jack,Joey
Judy,Monica
Judy,Joey
Jack,Phoebe
Judy,Phoebe
Jack,Chandler
Judy,Chandler
Phoebe,Joey
Chandler,Joey
Estelle,Joey
Monica,Chandler
Monica,Joey
Monica,Phoebe
Chandler,Joey
Chandler,Phoebe
Joey,Phoebe
Monica,Chandler
Ross,Rachel
Monica,Emma
Monica,Chandler
Emma,Chandler
Phoebe,Chandler
Phoebe,Monica
Joey,Chandler
Joey,Monica
Joey,Phoebe
Rachel,Joey
Ross,Joey
Emma,Rachel
Emma,Monica
Emma,Phoebe
Emma,Joey
Emma,Chandler
Emma,Ross
Rachel,Monica
Ross,Rachel
Rachel,Monica
Rachel,Phoebe
Rachel,Joey
Rachel,Chandler
Rachel,Ross
Monica,Phoebe
Monica,Joey
Monica,Chandler
Monica,Ross
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Joey,Chandler
Joey,Ross
Chandler,Ross
Emma,Rachel
Emma,Monica
Emma,Phoebe
Emma,Joey
Emma,Chandler
Emma,Ross
Ross,Rachel
Ross,Phoebe
Ross,Joey
Ross,Chandler
Ross,Monica
Rachel,Phoebe
Rachel,Joey
Rachel,Chandler
Rachel,Monica
