Source,Target
Janice,Rachel
Janice,Monica
Janice,Phoebe
Janice,Joey
Janice,Chandler
Janice,Ross
Joey,Monica
Joey,Rachel
Rachel,Monica
Rachel,Phoebe
Rachel,Joey
Rachel,Chandler
Rachel,Ross
Joey,Rachel
Joey,Monica
Joey,Phoebe
Joey,Chandler
Joey,Ross
Phoebe,Monica
Phoebe,Ross
Chandler,Phoebe
Chandler,Ross
Ross,Monica
Chandler,Ross
Chandler,Eric
Chandler,Joey
Monica,Joey
Monica,Chandler
Rachel,waiter
Rachel,Kika
Rachel,Betsy
Rachel,Monica
Rachel,Chandler
Ross,Carol
Ross,Phoebe
Monica,Phoebe
MrHeckles,Phoebe
MrHeckles,Eric
MrHeckles,Chandler
Joey,Monica
Chandler,Monica
Phoebe,Monica
Chandler,Joey
Chandler,Monica
Ross,Phoebe
Ross,Monica
Ross,Joey
Chandler,Joey
Chandler,Ross
Chandler,Rachel
Rachel,Kiki
Rachel,Betsy
Kiki,Betsy
