Source,Target
Chandler,Monica
Chandler,Phoebe
Monica,Phoebe
Chandler,Ross
Chandler,Rachel
Chandler,Phoebe
Chandler,Rachel
Chandler,Phoebe
Chandler,Ross
Rachel,Chandler
Rachel,Phoebe
Rachel,Ross
Rachel,Melissa
Tag,Rachel
photographer,Monica
photographer,Chandler
Joey,Rachel
Ross,Chandler
Ross,Monica
Chandler,Monica
Phoebe,Kyle
Ross,Whitney
Ross,Phoebe
Rachel,Tag
Chandler,Joey
Rachel,Joey
Rachel,Chandler
Joey,Chandler
Tag,Joey
Chandler,Monica
photographer,Monica
photographer,Chandler
Ross,Phoebe
Tag,Rachel
Ross,Phoebe
Kyle,Whitney
Kyle,Phoebe
Kyle,Ross
Whitney,Phoebe
Whitney,Ross
Phoebe,Ross
Monica,Chandler
Monica,Joey
Monica,Phoebe
