Source,Target
Ross,Rachel
Ross,Monica
Ross,Chandler
Ross,Gunther
Rachel,Gunther
Joey,Gunther
Phoebe,Monica
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Janice,Chandler
Janice,mattressKing
Janice,Monica
Janice,Phoebe
Janice,Joey
Janice,Chandler
Janice,Ross
Ross,Monica
Ross,Joey
Monica,Joey
Phoebe,Monica
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Rachel,Ross
Rachel,LeonardGreen
Rachel,Chandler
Gunther,Ross
Chandler,Joey
Phoebe,Rachel
Phoebe,Monica
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Joey,Rachel
Joey,Monica
Joey,Phoebe
Joey,Chandler
Joey,Ross
Joey,Ross
Phoebe,Monica
Phoebe,boyMattressShop
Joey,students_3_7
Joey,Phoebe
Phoebe,deliverMan
Rachel,Ross
Rachel,LeonardGreen
Ross,LeonardGreen
Rachel,Ross
Joey,Cal
Rachel,Ross
Phoebe,Rachel
Phoebe,Ross
Rachel,Ross
Phoebe,Monica
Chandler,Monica
Chandler,Phoebe
Joey,Cal
Joey,Chandler
Joey,Monica
Joey,Phoebe
Rachel,Ross
Rachel,LeonardGreen
Ross,LeonardGreen
Joey,students_3_7
Monica,Jester
Joey,Jester
Janice,Joey
Janice,mattressKing
Rachel,Chandler
