Source,Target
Chandler,Monica
Chandler,Phoebe
Chandler,Joey
Monica,Phoebe
Monica,Joey
Phoebe,Joey
Rachel,Phoebe
Rachel,Joey
Rachel,Monica
Chandler,Monica
Chandler,Joey
Chandler,Phoebe
Phoebe,Joey
Ross,Phoebe
Ross,Joey
Monica,Chandler
manHoneymoon,womanHoneymoon
Monica,manHoneymoon
Monica,womanHoneymoon
airlineEmpl,manHoneymoon
airlineEmpl,womanHoneymoon
airlineEmpl,Monica
airlineEmpl,Chandler
Monica,Chandler
Phoebe,Joey
MrTreeger,Joey
MrTreeger,Phoebe
Monica,Chandler
loungeGuy,Monica
loungeGuy,Chandler
Ross,Rachel
Ross,Rachel
Rachel,Ross
MrTreeger,Phoebe
MrTreeger,Joey
MrTreeger,Ross
Ross,Phoebe
Ross,Joey
Monica,Chandler
deskClerk,womanHoneymoon
deskClerk,manHoneymoon
Monica,deskClerk
Monica,manHoneymoon
Monica,womanHoneymoon
Chandler,manHoneymoon
Chandler,womanHoneymoon
womanHoneymoon,manHoneymoon
Monica,Phoebe
Monica,Joey
Rachel,Ross
Rachel,DrLong
Rachel,Ross
Rachel,Phoebe
Rachel,Ross
Rachel,Joey
