Source,Target
Phoebe,Rachel
Phoebe,Monica
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Rachel,Monica
Rachel,Phoebe
Rachel,Joey
Rachel,Chandler
Rachel,Ross
Monica,Rachel
Monica,Phoebe
Monica,Joey
Monica,Chandler
Monica,Ross
Ross,Rachel
Ross,Monica
Ross,Phoebe
Ross,Joey
Ross,Chandler
Chandler,Joey
Monica,Joey
Monica,Ross
Monica,Chandler
Rachel,Monica
Rachel,Joey
Rachel,Chandler
Rachel,Ross
Phoebe,Joey
Phoebe,Monica
Phoebe,Ross
Phoebe,Chandler
Phoebe,Rachel
Chandler,Rachel
Chandler,Monica
Chandler,Phoebe
Chandler,Joey
Chandler,Ross
Monica,Rachel
Monica,Phoebe
Monica,Joey
Monica,Chandler
Monica,Ross
Monica,Paula
Ross,Joey
Monica,Ross
Monica,Joey
Monica,Chandler
Monica,Rachel
Joey,Chandler
Phoebe,Monica
Phoebe,Joey
Phoebe,Ross
Phoebe,Rachel
Monica,Alan
Joey,Chandler
Monica,Rachel
Monica,Phoebe
Monica,Joey
Monica,Chandler
Monica,Ross
Alan,Joey
Alan,Chandler
Alan,Rachel
Alan,Phoebe
Alan,Ross
Alan,Monica
Monica,Ross
Monica,Chandler
Monica,Joey
Monica,Rachel
Monica,Phoebe
Joey,Rachel
Joey,Monica
Joey,Phoebe
Joey,Chandler
Joey,Ross
Phoebe,Rachel
Phoebe,Monica
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Ross,Rachel
Ross,Monica
Ross,Phoebe
Ross,Joey
Ross,Chandler
Monica,Rachel
Monica,Ross
Monica,Chandler
Monica,Joey
Lizzy,Phoebe
Lizzy,Phoebe
Phoebe,Rachel
Phoebe,Monica
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Chandler,Rachel
Chandler,Monica
Chandler,Phoebe
Chandler,Joey
Chandler,Ross
Joey,Rachel
Joey,Monica
Joey,Phoebe
Joey,Chandler
Joey,Ross
Ross,Phoebe
Ross,Monica
Ross,Rachel
Rachel,Phoebe
Chandler,Rachel
Chandler,Monica
Chandler,Phoebe
Chandler,Joey
Chandler,Ross
Monica,Paula
Chandler,Joey
Chandler,Ross
Rachel,Chandler
Allan,Chandler
Rachel,Ross
Chandler,Ross
Chandler,Monica
Monica,Ross
Ross,Phoebe
Phoebe,Chandler
Phoebe,Joey
Phoebe,Rachel
Monica,Joey
Rachel,Joey
Monica,Rachel
Monica,Phoebe
Monica,Joey
Monica,Chandler
Monica,Ross
Chandler,Joey
Rachel,Monica
Rachel,Phoebe
Rachel,Joey
Rachel,Chandler
Rachel,Ross
Monica,Allan
Rachel,Phoebe
Rachel,Joey
Rachel,Chandler
Rachel,Ross
Monica,Ross
Monica,Phoebe
Monica,Rachel
Monica,Chandler
Monica,Joey
Chandler,Rachel
Chandler,Monica
Chandler,Phoebe
Chandler,Joey
Chandler,Ross
