Source,Target
Joey,Rachel
Gunther,Ross
Ross,Chandler
Ross,Phoebe
Ross,Monica
Ross,Rachel
Ross,Joey
Phoebe,Rachel
Joey,Rachel
Joey,Monica
Joey,Phoebe
Joey,Chandler
Joey,Ross
Monica,Chandler
Doug,Chandler
Doug,Monica
Doug,Kara
Kara,Monica
Kara,Chandler
Monica,Chandler
Monica,Doug
Monica,Kara
Monica,Chandler
Chandler,Rachel
Rachel,Monica
Phoebe,duck
Phoebe,chick
Ross,Phoebe
Joey,Ross
Joey,Phoebe
Doug,Kara
Doug,Chandler
Doug,Monica
Kara,Chandler
Kara,Monica
Chandler,Monica
Chandler,Monica
Monica,Joey
Joey,Rachel
Ross,Monica
Ross,Rachel
Ross,Phoebe
Ross,Joey
Janice,Ross
Janice,Monica
Janice,Rachel
Janice,Joey
Janice,Phoebe
Rachel,Ross
Ross,Phoebe
Ross,Rachel
Ross,Joey
Ross,Monica
Joey,Ross
Joey,Rachel
Joey,Monica
Joey,Phoebe
Rachel,Monica
Joey,Phoebe
Ross,Joey
Ross,Phoebe
Doug,Kara
Doug,Chandler
Doug,Monica
Kara,Chandler
Kara,Monica
Chandler,Monica
Joey,Rachel
Monica,Chandler
Monica,Rachel
Gunther,Ross
Janice,Ross
Joey,Janice
Chandler,Ross
