Source,Target
Monica,Joey
Monica,Rachel
Monica,Ross
Phoebe,Rachel
Phoebe,Monica
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Chandler,Ross
Chandler,Carl
Chandler,Arthur
Ross,Carl
Ross,Arthur
Monica,Rachel
Monica,Joey
Chandler,Rachel
Chandler,Joey
Chandler,Monica
Ross,Rachel
Ross,Joey
Ross,Monica
Rachel,Joey
Phoebe,Rachel
Phoebe,Joey
Phoebe,dog
Ross,Chandler
Chandler,Carl
Chandler,Arthur
Ross,Carl
Ross,Arthur
Gunther,Ross
Gunther,Carl
Gunther,Arthur
Chandler,Carl
Chandler,Arthur
Ross,Carl
Ross,Arthur
Chandler,Ross
Joey,Phoebe
Rachel,Phoebe
Joey,Rachel
Monica,Rachel
Monica,Joey
Joey,Rachel
Phoebe,Rachel
Phoebe,Joey
Phoebe,Monica
Joey,MrsBuffay
Chandler,Ross
Joey,Chandler
Joey,Ross
Rachel,Monica
Phoebe,MrsBuffay
FrankJr,MrsBuffay
Phoebe,FrankJr
Chandler,Ross
Chandler,Carl
Chandler,Arthur
Ross,Carl
Ross,Arthur
Monica,Ross
Monica,Chandler
Monica,Phoebe
Monica,Rachel
Monica,Joey
