Source,Target
Joey,Phoebe
Chandler,Phoebe
Monica,Phoebe
Ross,Phoebe
Phoebe,Leslie
Phoebe,Leslie
Chandler,Ross
Joey,Leslie
Phoebe,Joey
Gunther,Chandler
Chandler,Ginger
Chandler,Gunther
Joey,Ginger
Joey,Monica
Joey,Ross
Joey,Phoebe
Ross,Rachel
Ross,Mark
Rachel,Mark
Monica,Phoebe
Joey,Monica
Joey,Phoebe
Chandler,Ginger
Ross,Rachel
Monica,Phoebe
Leslie,Phoebe
Ross,Rachel
Leslie,Phoebe
Rachel,Ross
Chandler,Monica
Joey,Chandler
Joey,Monica
Rachel,Ross
Chandler,Ginger
Leslie,Phoebe
Monica,Phoebe
Joey,Phoebe
Chandler,Rachel
Chandler,Monica
Chandler,Phoebe
Chandler,Joey
Chandler,Ross
Rachel,Monica
