Source,Target
Monica,Joey
Chandler,Monica
Phoebe,Monica
Chandler,Monica
Chandler,Phoebe
Chandler,Joey
Ross,Phoebe
Ross,Monica
Ross,Joey
Ross,Chandler
Rachel,Monica
waitress,Rachel
waitress,Monica
Monica,Chandler
Monica,Ross
Monica,Phoebe
Monica,Joey
Rachel,Chandler
Rachel,Ross
Rachel,Phoebe
Rachel,Joey
waitress,Rachel
Monica,Chandler
Monica,Ross
Monica,Phoebe
Monica,Joey
Joey,Monica
Joey,Chandler
Joey,Ross
Joey,Phoebe
Chandler,Monica
Chandler,Ross
Chandler,Phoebe
Chandler,Joey
Rachel,LeonardGreen
Rachel,Ross
Monica,Chandler
Monica,Ross
Monica,Phoebe
Monica,Joey
Rachel,Monica
Rachel,Phoebe
Phoebe,Chandler
Phoebe,Joey
Rachel,Joey
Joey,Monica
Paul,Chandler
Monica,Joey
Monica,Ross
Monica,Chandler
Rachel,Monica
Monica,Ross
Paul,Rachel
Paul,Monica
Paul,Phoebe
Paul,Joey
Paul,Chandler
Paul,Ross
Rachel,Ross
Chandler,Rachel
Phoebe,Joey
Ross,Chandler
Joey,Chandler
Ross,Joey
Ross,Chandler
Paul,Monica
Rachel,Barry
Ross,Chandler
Ross,Joey
Paul,Monica
Ross,Chandler
Ross,Joey
Ross,Rachel
Chandler,Joey
Rachel,Chandler
Rachel,Joey
Monica,Chandler
Monica,Joey
Monica,Rachel
Paul,Chandler
Paul,Joey
Paul,Rachel
Monica,Paul
Monica,Joey
Monica,Chandler
Monica,Rachel
Chandler,Monica
Chandler,Rachel
Chandler,Joey
Rachel,Monica
Rachel,Chandler
Rachel,Joey
Joey,Chandler
Monica,Rachel
Monica,Franny
Monica,Joey
Monica,Ross
Monica,Phoebe
Monica,Chandler
Rachel,Chandler
Rachel,Monica
Rachel,Phoebe
Rachel,Ross
Rachel,Joey
Rachel,Chandler
Rachel,Monica
Rachel,Phoebe
Rachel,Ross
Rachel,Joey
Monica,Ross
Monica,Rachel
Ross,Rachel
Monica,Ross
Phoebe,Monica
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Joey,Monica
Joey,Phoebe
Joey,Chandler
Joey,Ross
Rachel,Monica
Rachel,Phoebe
Rachel,Joey
Rachel,Chandler
Rachel,Ross
Chandler,Rachel
Chandler,Monica
Chandler,Phoebe
Chandler,Joey
Chandler,Ross
