Source,Target
Joey,Monica
Gunther,Chandler
Chandler,Rachel
Chandler,Monica
Chandler,Joey
Rachel,Ross
Phoebe,Chandler
Ross,Rachel
Phoebe,FrankJr
Joey,FrankJr
FrankJr,Monica
FrankJr,Rachel
FrankJr,Chandler
FrankJr,Ross
Chandler,Rachel
Chandler,Monica
Chandler,Phoebe
Chandler,Joey
Chandler,Ross
Monica,Phoebe
Ross,Phoebe
Joey,Phoebe
Chandler,Joey
FrankJr,Alice
Phoebe,Alice
Ross,Alice
Monica,FrankJr
Monica,Alice
Chandler,Rachel
Chandler,Monica
Chandler,Phoebe
Chandler,Joey
Chandler,Ross
Chandler,Alice
Chandler,FrankJr
Ross,Alice
Ross,FrankJr
Rachel,Alice
Phoebe,Alice
Phoebe,FrankJr
Monica,Rachel
Monica,Pete
Phoebe,Ross
Phoebe,Joey
Joey,Ross
Monica,Rachel
Chandler,Monica
Chandler,Rachel
Ross,FrankJr
Joey,FrankJr
Phoebe,Joey
Phoebe,Ross
Chandler,Joey
Alice,Phoebe
Pete,Monica
Phoebe,FrankJr
Rachel,Chandler
Monica,Chandler
Pete,Monica
Pete,Joey
Pete,Rachel
Pete,Ross
Pete,Chandler
Monica,Pete
Joey,Chandler
Alice,FrankJr
Alice,Phoebe
FrankJr,Phoebe
Chandler,Joey
