Source,Target
Phoebe,Ross
Phoebe,Joey
Phoebe,Chandler
Monica,Rachel
Phoebe,Ross
Phoebe,Joey
Phoebe,Chandler
Rachel,Joey
Phoebe,Joey
Chandler,Joey
Rachel,Ross
Ross,Monica
Ross,Joey
Chandler,Monica
Ross,Rachel
Ross,Chandler
Monica,Ross
Chandler,Joey
Chandler,Phoebe
Chandler,Rachel
Rachel,Ross
Rachel,Monica
Rachel,Phoebe
Rachel,Joey
Rachel,Chandler
Rachel,Ross
Monica,Phoebe
Monica,Joey
Monica,Chandler
Monica,Ross
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Joey,Chandler
Joey,Ross
Chandler,Ross
Monica,Joey
Ross,Chandler
Monica,Phoebe
Rachel,Ross
Rachel,Phoebe
Ross,Rachel
Ross,Monica
Ross,Phoebe
Ross,Joey
Ross,Chandler
Monica,Rachel
Monica,Phoebe
Monica,Joey
Monica,Chandler
Monica,Ross
Monica,Chandler
Monica,Phoebe
Chandler,Ross
Chandler,Joey
Joey,Monica
Monica,Ross
Rachel,Ross
Monica,Ross
Chandler,Ross
Ross,Chandler
Chandler,Rachel
Ross,Chandler
Ross,Rachel
Joey,Margha
Chandler,Margha
Monica,Ross
Joey,Chandler
Chandler,Ross
Rachel,Ross
Chandler,Joey
Phoebe,Monica
Phoebe,Ross
Monica,Ross
Phoebe,Monica
Phoebe,Ross
Monica,Ross
Chandler,Rachel
Chandler,Monica
Chandler,Phoebe
Chandler,Joey
Chandler,Ross
Monica,Ross
Monica,Joey
Monica,Chandler
Monica,Ross
Joey,Chandler
Ross,Monica
Ross,Phoebe
Phoebe,Chandler
Ross,Rachel
Monica,Ross
Rachel,Ross
Monica,Rachel
Chandler,Joey
Chandler,Margha
Joey,Margha
Joey,Ross
Ross,Joey
Ross,Chandler
Joey,Chandler
Monica,Phoebe
Monica,Rachel
Phoebe,Rachel
Rachel,Monica
Rachel,Phoebe
Rachel,Joey
Rachel,Chandler
Rachel,Ross
Monica,Phoebe
Monica,Joey
Monica,Chandler
Monica,Ross
Phoebe,Joey
Phoebe,Chandler
Phoebe,Ross
Joey,Chandler
Joey,Ross
Chandler,Ross
Rachel,Monica
Ross,Monica
