Source,Target
Monica,Ross
Monica,Phoebe
Monica,Chandler
Monica,Joey
Ross,Monica
Monica,Phoebe
Monica,Chandler
Monica,Ross
Phoebe,Joey
Joey,Monica
Chandler,Joey
Chandler,Monica
Chandler,Phoebe
Chandler,Ross
Rachel,Monica
Rachel,Phoebe
Rachel,Joey
Rachel,Chandler
Rachel,Ross
Chandler,Monica
Monica,Phoebe
Phoebe,Monica
Phoebe,Chandler
Phoebe,Joey
Monica,Chandler
Monica,Joey
LeonardGreen,Monica
LeonardGreen,Chandler
SandraGreen,Monica
LeonardGreen,Joey
SandraGreen,Chandler
SandraGreen,Phoebe
Monica,Chandler
Monica,Chandler
Chandler,LeonardGreen
Joey,LeonardGreen
Chandler,Monica
Ross,Rachel
Rachel,Monica
Rachel,SandraGreen
Rachel,LeonardGreen
Ross,Chandler
Rachel,Chandler
Chandler,Joey
Rachel,Ross
Monica,Phoebe
Ross,LeonardGreen
Monica,Gunther
Phoebe,Gunther
Ross,LeonardGreen
Ross,SandraGreen
Phoebe,Monica
Ross,SandraGreen
Ross,Rachel
Ross,LeonardGreen
Phoebe,guests
Monica,Chandler
Monica,Joey
Monica,Phoebe
Rachel,SandraGreen
Rachel,LeonardGreen
Rachel,SandraGreen
Rachel,LeonardGreen
Rachel,SandraGreen
Rachel,LeonardGreen
Chandler,Rachel
Chandler,Ross
Rachel,Ross
Monica,SandraGreen
Rachel,SandraGreen
Ross,SandraGreen
Ross,LeonardGreen
Chandler,LeonardGreen
Chandler,SandraGreen
Phoebe,LeonardGreen
Joey,SandraGreen
Monica,SandraGreen
Monica,Chandler
Monica,Chandler
Joey,Monica
Monica,Rachel
