Source,Target
Phoebe,Rachel
Phoebe,Ross
Phoebe,Ross
Monica,Chandler
Monica,Joey
Chandler,Joey
Phoebe,Monica
Phoebe,Chandler
Phoebe,Joey
Chandler,Phoebe
Ross,Rachel
Ross,Monica
Joey,Rachel
Joey,Monica
Monica,Ross
Joey,Monica
Joey,Chandler
Ross,Monica
Ross,Chandler
Ross,Joey
Ross,Rachel
Gunther,Ross
Chandler,Ross
Ross,Joey
Ross,Monica
Ross,Chandler
Phoebe,Ross
Phoebe,Rachel
Phoebe,Monica
Joey,Chandler
Joey,Monica
Joey,Ross
Joey,Rachel
Phoebe,Frances
Chandler,Joey
Chandler,Rachel
Monica,Joey
Monica,Rachel
Monica,Chandler
Ross,Joey
Ross,Rachel
Ross,Chandler
Joey,Monica
Chandler,Monica
Chandler,Rachel
Chandler,Monica
Chandler,Phoebe
Chandler,Joey
Chandler,Ross
Monica,Rachel
Monica,Joey
Chandler,Joey
Ross,Rachel
Phoebe,phoneInformation
Phoebe,Frances
Chandler,Joey
Phoebe,Chandler
Phoebe,Joey
Ross,Monica
Rachel,Monica
Rachel,Ross
Monica,Ross
MrTreeger,Rachel
Monica,Ross
Chandler,Phoebe
Joey,Phoebe
Rachel,partyGuest
Ross,girl_2_9
Monica,Ross
Rachel,MrTreeger
Monica,Ross
Rachel,Ross
Monica,Ross
MrTreeger,Ross
Rachel,Ross
Rachel,MrTreeger
Phoebe,Chandler
Phoebe,Joey
Chandler,Joey
Chandler,Monica
Chandler,Ross
Chandler,Rachel
Joey,Monica
Phoebe,Ross
Phoebe,Monica
Phoebe,Rachel
Chandler,Rachel
Chandler,Monica
Chandler,Phoebe
Chandler,Joey
Chandler,Ross
Rachel,Monica
Phoebe,Ross
Joey,Monica
Joey,Rachel
Chandler,Phoebe
Phoebe,Joey
Joey,Ross
Chandler,Ross
Chandler,Monica
Joey,Monica
Monica,Ross
